n,m,tau_a,tau_b,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,bin_a,asym_difficulty
7.0,9.0,2.0,1.0,0.2222222222222222,0.8888888888888888,2312340.0,2097152.0,450066.0,0.194636601883806,0.21460819244384768,"(0.15, 0.2]",-0.01997159056004169
7.0,9.0,1.0,5.0,0.8888888888888888,0.2222222222222222,1.0,4267344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,4.0,1.0,0.7777777777777777,128.0,515625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,3.0,0.0,0.4444444444444444,0.3333333333333333,828873.0,4566456.0,612360.0,0.7387862796833773,0.13409961685823754,"(0.7, 0.75]",0.6046866628251397
7.0,9.0,2.0,6.0,0.2222222222222222,0.0,2312340.0,4782969.0,2312340.0,1.0,0.4834528511474777,"(0.95, 1.0]",0.5165471488525223
7.0,9.0,2.0,0.0,0.0,0.5555555555555556,4782969.0,4554697.0,4554697.0,0.9522739955036296,1.0,"(0.95, 1.0]",-0.04772600449637043
7.0,9.0,2.0,2.0,0.5555555555555556,0.2222222222222222,228272.0,4779705.0,225008.0,0.9857012686619472,0.047075708647290986,"(0.95, 1.0]",0.9386255600146562
7.0,9.0,2.0,1.0,0.2222222222222222,1.0,2312340.0,2097152.0,450066.0,0.194636601883806,0.21460819244384768,"(0.15, 0.2]",-0.01997159056004169
7.0,9.0,2.0,3.0,0.7777777777777777,0.5555555555555556,3264.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.8888888888888888,0.3333333333333333,1.0,3217344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.6666666666666666,0.0,1401.0,4782969.0,1401.0,1.0,0.00029291429653840534,"(0.95, 1.0]",0.9997070857034616
7.0,9.0,3.0,0.0,0.4444444444444444,0.4444444444444444,828873.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,6.0,0.2222222222222222,0.1111111111111111,2312340.0,4503033.0,2106132.0,0.9108228028750096,0.4677140940339545,"(0.9, 0.95]",0.44310870884105513
7.0,9.0,2.0,0.0,0.0,0.6666666666666666,4782969.0,3882417.0,3882417.0,0.8117169481968208,1.0,"(0.8, 0.85]",-0.18828305180317917
7.0,9.0,2.0,4.0,1.0,0.8888888888888888,128.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.5555555555555556,0.3333333333333333,228272.0,4746777.0,192080.0,0.8414523025162963,0.04046535154274153,"(0.8, 0.85]",0.8009869509735548
7.0,9.0,2.0,1.0,0.3333333333333333,0.0,900552.0,4782969.0,900552.0,1.0,0.1882830518031792,"(0.95, 1.0]",0.8117169481968208
7.0,9.0,2.0,3.0,0.7777777777777777,0.6666666666666666,3264.0,2729376.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.8888888888888888,0.4444444444444444,1.0,1817344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.6666666666666666,0.1111111111111111,1401.0,4766585.0,1190.0,0.8493932905067809,0.0002496546269499023,"(0.8, 0.85]",0.849143635879831
7.0,9.0,3.0,0.0,0.4444444444444444,0.5555555555555556,828873.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.0,0.7777777777777777,4782969.0,2470629.0,2470629.0,0.5165471488525224,1.0,"(0.5, 0.55]",-0.4834528511474776
7.0,9.0,2.0,6.0,0.2222222222222222,0.2222222222222222,2312340.0,3523257.0,1470420.0,0.6359012947922883,0.4173467902000904,"(0.6, 0.65]",0.21855450459219788
7.0,9.0,2.0,4.0,1.0,1.0,128.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.5555555555555556,0.4444444444444444,228272.0,4554697.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.3333333333333333,0.1111111111111111,900552.0,4782968.0,900551.0,0.9999988895699526,0.1882828820932944,"(0.95, 1.0]",0.8117160074766583
7.0,9.0,2.0,3.0,0.7777777777777777,0.7777777777777777,3264.0,1259712.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.8888888888888888,0.5555555555555556,1.0,1817344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.6666666666666666,0.2222222222222222,1401.0,4623225.0,525.0,0.3747323340471092,0.000113557094885064,"(0.35, 0.4]",0.3746187769522241
7.0,9.0,3.0,0.0,0.4444444444444444,0.6666666666666666,828873.0,2729376.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.0,0.8888888888888888,4782969.0,823543.0,823543.0,0.1721823829508408,1.0,"(0.15, 0.2]",-0.8278176170491592
7.0,9.0,2.0,6.0,0.2222222222222222,0.3333333333333333,2312340.0,2053593.0,678132.0,0.29326656114585226,0.330217331282294,"(0.25, 0.3]",-0.03695077013644177
7.0,9.0,2.0,5.0,0.0,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,2.0,2.0,0.5555555555555556,0.5555555555555556,228272.0,4554697.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.7777777777777777,0.8888888888888888,3264.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.8888888888888888,0.6666666666666666,1.0,697344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.3333333333333333,0.2222222222222222,900552.0,4782912.0,900495.0,0.9999367054873012,0.1882733782264863,"(0.95, 1.0]",0.8116633272608149
7.0,9.0,1.0,4.0,0.6666666666666666,0.3333333333333333,1401.0,4085625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.0,1.0,4782969.0,823543.0,823543.0,0.1721823829508408,1.0,"(0.15, 0.2]",-0.8278176170491592
7.0,9.0,3.0,0.0,0.4444444444444444,0.7777777777777777,828873.0,1259712.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,6.0,0.2222222222222222,0.4444444444444444,2312340.0,828873.0,179172.0,0.07748514491813488,0.2161633929443956,"(0.05, 0.1]",-0.13867824802626072
7.0,9.0,2.0,5.0,0.0,0.1111111111111111,4782969.0,4704844.0,4704844.0,0.98366600327119,1.0,"(0.95, 1.0]",-0.016333996728809974
7.0,9.0,2.0,2.0,0.5555555555555556,0.6666666666666666,228272.0,3882417.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.7777777777777777,1.0,3264.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.8888888888888888,0.7777777777777777,1.0,159744.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.3333333333333333,0.3333333333333333,900552.0,4781568.0,899151.0,0.9984442875036644,0.188045218639576,"(0.95, 1.0]",0.8103990688640884
7.0,9.0,1.0,4.0,0.6666666666666666,0.4444444444444444,1401.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.1111111111111111,0.0,3959426.0,4782969.0,3959426.0,1.0,0.8278176170491592,"(0.95, 1.0]",0.17218238295084076
7.0,9.0,2.0,6.0,0.2222222222222222,0.5555555555555556,2312340.0,828873.0,179172.0,0.07748514491813488,0.2161633929443956,"(0.05, 0.1]",-0.13867824802626072
7.0,9.0,3.0,0.0,0.4444444444444444,0.8888888888888888,828873.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.0,0.2222222222222222,4782969.0,4267344.0,4267344.0,0.8921956215898535,1.0,"(0.85, 0.9]",-0.10780437841014645
7.0,9.0,2.0,2.0,0.5555555555555556,0.7777777777777777,228272.0,2470629.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.8888888888888888,0.0,128.0,4782969.0,128.0,1.0,2.676162024048243e-05,"(0.95, 1.0]",0.9999732383797595
7.0,9.0,1.0,5.0,0.8888888888888888,0.8888888888888888,1.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.3333333333333333,0.4444444444444444,900552.0,4763648.0,881231.0,0.9785453810551752,0.1849907885721195,"(0.95, 1.0]",0.7935545924830557
7.0,9.0,1.0,4.0,0.6666666666666666,0.5555555555555556,1401.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.1111111111111111,0.1111111111111111,3959426.0,4782841.0,3959298.0,0.9999676720817612,0.827813009046297,"(0.95, 1.0]",0.17215466303546423
7.0,9.0,3.0,0.0,0.4444444444444444,1.0,828873.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,6.0,0.2222222222222222,0.6666666666666666,2312340.0,216513.0,20412.0,0.008827421572952075,0.09427609427609428,"(-0.001, 0.05]",-0.0854486727031422
7.0,9.0,2.0,5.0,0.0,0.3333333333333333,4782969.0,3217344.0,3217344.0,0.6726667055546459,1.0,"(0.65, 0.7]",-0.3273332944453541
7.0,9.0,2.0,2.0,0.5555555555555556,0.8888888888888888,228272.0,823543.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.8888888888888888,0.1111111111111111,128.0,4780782.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,0.8888888888888888,1.0,1.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.6666666666666666,0.6666666666666666,1401.0,1565625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.3333333333333333,0.5555555555555556,900552.0,4763648.0,881231.0,0.9785453810551752,0.1849907885721195,"(0.95, 1.0]",0.7935545924830557
7.0,9.0,2.0,0.0,0.1111111111111111,0.2222222222222222,3959426.0,4779705.0,3956162.0,0.9991756380849144,0.8277000358808755,"(0.95, 1.0]",0.1714756022040389
7.0,9.0,3.0,0.0,0.5555555555555556,0.0,828873.0,4782969.0,828873.0,1.0,0.17329675354366714,"(0.95, 1.0]",0.8267032464563329
7.0,9.0,2.0,6.0,0.2222222222222222,0.7777777777777777,2312340.0,32805.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.0,0.4444444444444444,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,2.0,3.0,0.8888888888888888,0.2222222222222222,128.0,4750164.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,1.0,0.0,1.0,4782969.0,1.0,1.0,2.0907515812876894e-07,"(0.95, 1.0]",0.9999997909248419
7.0,9.0,2.0,2.0,0.5555555555555556,1.0,228272.0,823543.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.3333333333333333,0.6666666666666666,900552.0,4620288.0,737871.0,0.8193541294672599,0.15970238218916225,"(0.8, 0.85]",0.6596517472780977
7.0,9.0,1.0,4.0,0.6666666666666666,0.7777777777777777,1401.0,515625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.1111111111111111,0.3333333333333333,3959426.0,4746777.0,3923234.0,0.9908592811180208,0.8265048052604957,"(0.95, 1.0]",0.16435447585752505
7.0,9.0,3.0,0.0,0.5555555555555556,0.1111111111111111,828873.0,4780782.0,826686.0,0.9973614775725592,0.1729185727355901,"(0.95, 1.0]",0.8244429048369691
7.0,9.0,2.0,6.0,0.2222222222222222,0.8888888888888888,2312340.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.0,0.5555555555555556,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,2.0,3.0,0.8888888888888888,0.3333333333333333,128.0,4566456.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.6666666666666666,0.0,36192.0,4782969.0,36192.0,1.0,0.007566848122996407,"(0.95, 1.0]",0.9924331518770035
7.0,9.0,2.0,1.0,0.3333333333333333,0.7777777777777777,900552.0,3932160.0,402690.0,0.447159075766863,0.10240936279296876,"(0.4, 0.45]",0.34474971297389423
7.0,9.0,1.0,5.0,1.0,0.1111111111111111,1.0,4704844.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.6666666666666666,0.8888888888888888,1401.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.1111111111111111,0.4444444444444444,3959426.0,4554697.0,3731154.0,0.9423471988111408,0.8191881918819188,"(0.9, 0.95]",0.12315900692922199
7.0,9.0,3.0,0.0,0.5555555555555556,0.2222222222222222,828873.0,4750164.0,796068.0,0.9604221635883904,0.16758747697974216,"(0.95, 1.0]",0.7928346866086482
7.0,9.0,2.0,6.0,0.2222222222222222,1.0,2312340.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.0,0.6666666666666666,4782969.0,697344.0,697344.0,0.14579730707014826,1.0,"(0.1, 0.15]",-0.8542026929298517
7.0,9.0,2.0,2.0,0.6666666666666666,0.1111111111111111,36192.0,4782841.0,36064.0,0.9964633068081344,0.007540288293087728,"(0.95, 1.0]",0.9889230185150467
7.0,9.0,2.0,3.0,0.8888888888888888,0.4444444444444444,128.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,1.0,0.2222222222222222,1.0,4267344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.3333333333333333,0.8888888888888888,900552.0,2097152.0,97119.0,0.10784385576846199,0.0463099479675293,"(0.1, 0.15]",0.061533907800932694
7.0,9.0,1.0,4.0,0.6666666666666666,1.0,1401.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.1111111111111111,0.5555555555555556,3959426.0,4554697.0,3731154.0,0.9423471988111408,0.8191881918819188,"(0.9, 0.95]",0.12315900692922199
7.0,9.0,2.0,6.0,0.3333333333333333,0.0,900552.0,4782969.0,900552.0,1.0,0.1882830518031792,"(0.95, 1.0]",0.8117169481968208
7.0,9.0,3.0,0.0,0.5555555555555556,0.3333333333333333,828873.0,4566456.0,612360.0,0.7387862796833773,0.13409961685823754,"(0.7, 0.75]",0.6046866628251397
7.0,9.0,2.0,5.0,0.0,0.7777777777777777,4782969.0,159744.0,159744.0,0.03339850206012207,1.0,"(-0.001, 0.05]",-0.9666014979398779
7.0,9.0,1.0,5.0,1.0,0.3333333333333333,1.0,3217344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.7777777777777777,0.0,57.0,4782969.0,57.0,1.0,1.1917284013339834e-05,"(0.95, 1.0]",0.9999880827159867
7.0,9.0,2.0,2.0,0.6666666666666666,0.2222222222222222,36192.0,4779705.0,32928.0,0.9098143236074272,0.006889128094725512,"(0.9, 0.95]",0.9029251955127017
7.0,9.0,2.0,3.0,0.8888888888888888,0.5555555555555556,128.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.3333333333333333,1.0,900552.0,2097152.0,97119.0,0.10784385576846199,0.0463099479675293,"(0.1, 0.15]",0.061533907800932694
7.0,9.0,2.0,6.0,0.3333333333333333,0.1111111111111111,900552.0,4503033.0,780360.0,0.8665351917490606,0.17329653147112178,"(0.85, 0.9]",0.6932386602779388
7.0,9.0,2.0,0.0,0.1111111111111111,0.6666666666666666,3959426.0,3882417.0,3058874.0,0.7725549107370614,0.7878787878787878,"(0.75, 0.8]",-0.01532387714172645
7.0,9.0,3.0,0.0,0.5555555555555556,0.4444444444444444,828873.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.0,0.8888888888888888,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,1.0,4.0,0.7777777777777777,0.1111111111111111,57.0,4766585.0,35.0,0.6140350877192983,7.34278314558536e-06,"(0.6, 0.65]",0.6140277449361526
7.0,9.0,1.0,5.0,1.0,0.4444444444444444,1.0,1817344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.6666666666666666,0.3333333333333333,36192.0,4746777.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.8888888888888888,0.6666666666666666,128.0,2729376.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.4444444444444444,0.0,228272.0,4782969.0,228272.0,1.0,0.04772600449637035,"(0.95, 1.0]",0.9522739955036297
7.0,9.0,2.0,6.0,0.3333333333333333,0.2222222222222222,900552.0,3523257.0,467208.0,0.5188018015617089,0.13260684644918042,"(0.5, 0.55]",0.38619495511252844
7.0,9.0,2.0,0.0,0.1111111111111111,0.7777777777777777,3959426.0,2470629.0,1647086.0,0.41599110578149456,0.6666666666666666,"(0.4, 0.45]",-0.25067556088517207
7.0,9.0,3.0,0.0,0.5555555555555556,0.5555555555555556,828873.0,3954096.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.0,1.0,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,2.0,2.0,0.6666666666666666,0.4444444444444444,36192.0,4554697.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.8888888888888888,0.7777777777777777,128.0,1259712.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.7777777777777777,0.2222222222222222,57.0,4623225.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,1.0,0.5555555555555556,1.0,1817344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.4444444444444444,0.1111111111111111,228272.0,4782968.0,228271.0,0.9999956192612324,0.04772580539949253,"(0.95, 1.0]",0.9522698138617398
7.0,9.0,2.0,6.0,0.3333333333333333,0.3333333333333333,900552.0,2053593.0,158760.0,0.1762918743170855,0.07730840531692502,"(0.15, 0.2]",0.09898346900016049
7.0,9.0,3.0,0.0,0.5555555555555556,0.6666666666666666,828873.0,2729376.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.1111111111111111,0.8888888888888888,3959426.0,823543.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.1111111111111111,0.0,3959426.0,4782969.0,3959426.0,1.0,0.8278176170491592,"(0.95, 1.0]",0.17218238295084076
7.0,9.0,2.0,2.0,0.6666666666666666,0.5555555555555556,36192.0,4554697.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.8888888888888888,0.8888888888888888,128.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,1.0,0.6666666666666666,1.0,697344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.7777777777777777,0.3333333333333333,57.0,4085625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.4444444444444444,0.2222222222222222,228272.0,4782912.0,228215.0,0.9997502978902362,0.04771465584146227,"(0.95, 1.0]",0.9520356420487739
7.0,9.0,2.0,6.0,0.3333333333333333,0.4444444444444444,900552.0,828873.0,22680.0,0.02518455347386936,0.02736245480308805,"(-0.001, 0.05]",-0.00217790132921869
7.0,9.0,3.0,0.0,0.5555555555555556,0.7777777777777777,828873.0,1259712.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,0.0,0.1111111111111111,1.0,3959426.0,823543.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.1111111111111111,0.1111111111111111,3959426.0,4704844.0,3883488.0,0.980820957381196,0.8254233296576889,"(0.95, 1.0]",0.15539762772350707
7.0,9.0,1.0,5.0,1.0,0.7777777777777777,1.0,159744.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.6666666666666666,0.6666666666666666,36192.0,3882417.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.7777777777777777,0.4444444444444444,57.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,0.8888888888888888,1.0,128.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.4444444444444444,0.3333333333333333,228272.0,4781568.0,226871.0,0.993862584986332,0.04744698810097441,"(0.95, 1.0]",0.9464155968853576
7.0,9.0,2.0,0.0,0.2222222222222222,0.0,2312340.0,4782969.0,2312340.0,1.0,0.4834528511474777,"(0.95, 1.0]",0.5165471488525223
7.0,9.0,2.0,6.0,0.3333333333333333,0.5555555555555556,900552.0,828873.0,22680.0,0.02518455347386936,0.02736245480308805,"(-0.001, 0.05]",-0.00217790132921869
7.0,9.0,2.0,5.0,0.1111111111111111,0.2222222222222222,3959426.0,4267344.0,3466400.0,0.8754804358005428,0.8123085460183196,"(0.85, 0.9]",0.06317188978222321
7.0,9.0,3.0,0.0,0.5555555555555556,0.8888888888888888,828873.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.6666666666666666,0.7777777777777777,36192.0,2470629.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,1.0,0.8888888888888888,1.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,1.0,0.0,128.0,4782969.0,128.0,1.0,2.676162024048243e-05,"(0.95, 1.0]",0.9999732383797595
7.0,9.0,1.0,4.0,0.7777777777777777,0.5555555555555556,57.0,2965625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.4444444444444444,0.4444444444444444,228272.0,4763648.0,208951.0,0.9153597462676104,0.043863652394131564,"(0.9, 0.95]",0.8714960938734788
7.0,9.0,2.0,0.0,0.2222222222222222,0.1111111111111111,2312340.0,4782841.0,2312212.0,0.9999446448186684,0.4834390271388909,"(0.95, 1.0]",0.5165056176797775
7.0,9.0,2.0,6.0,0.3333333333333333,0.6666666666666666,900552.0,216513.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,5.0,0.1111111111111111,0.3333333333333333,3959426.0,3217344.0,2498048.0,0.6309116523455672,0.7764317399693659,"(0.6, 0.65]",-0.14552008762379864
7.0,9.0,3.0,0.0,0.5555555555555556,1.0,828873.0,279936.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.6666666666666666,0.8888888888888888,36192.0,823543.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,5.0,1.0,1.0,1.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,4.0,0.7777777777777777,0.6666666666666666,57.0,1565625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,1.0,0.1111111111111111,128.0,4780782.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.4444444444444444,0.5555555555555556,228272.0,4763648.0,208951.0,0.9153597462676104,0.043863652394131564,"(0.9, 0.95]",0.8714960938734788
7.0,9.0,3.0,0.0,0.6666666666666666,0.0,216513.0,4782969.0,216513.0,1.0,0.045267489711934165,"(0.95, 1.0]",0.9547325102880658
7.0,9.0,2.0,0.0,0.2222222222222222,0.2222222222222222,2312340.0,4779705.0,2309076.0,0.9985884428760476,0.4831001076426265,"(0.95, 1.0]",0.5154883352334212
7.0,9.0,2.0,5.0,0.1111111111111111,0.4444444444444444,3959426.0,1817344.0,1279488.0,0.32314987071358325,0.7040428229328074,"(0.3, 0.35]",-0.38089295221922415
7.0,9.0,2.0,6.0,0.3333333333333333,0.7777777777777777,900552.0,32805.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.6666666666666666,1.0,36192.0,823543.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,1.0,6.0,0.0,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,1.0,4.0,0.7777777777777777,0.7777777777777777,57.0,515625.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,1.0,0.2222222222222222,128.0,4750164.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.4444444444444444,0.6666666666666666,228272.0,4620288.0,149626.0,0.655472418868718,0.03238456130873227,"(0.65, 0.7]",0.6230878575599857
7.0,9.0,2.0,5.0,0.1111111111111111,0.5555555555555556,3959426.0,1817344.0,1279488.0,0.32314987071358325,0.7040428229328074,"(0.3, 0.35]",-0.38089295221922415
7.0,9.0,2.0,0.0,0.2222222222222222,0.3333333333333333,2312340.0,4746777.0,2276148.0,0.9843483224785282,0.4795144157814871,"(0.95, 1.0]",0.5048339066970411
7.0,9.0,3.0,0.0,0.6666666666666666,0.1111111111111111,216513.0,4780782.0,214326.0,0.98989898989899,0.04483074107959744,"(0.95, 1.0]",0.9450682488193926
7.0,9.0,2.0,6.0,0.3333333333333333,0.8888888888888888,900552.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,2.0,0.7777777777777777,0.0,3264.0,4782969.0,3264.0,1.0,0.0006824213161323019,"(0.95, 1.0]",0.9993175786838677
7.0,9.0,1.0,6.0,0.0,0.1111111111111111,4782969.0,4503033.0,4503033.0,0.9414723365340648,1.0,"(0.9, 0.95]",-0.05852766346593519
7.0,9.0,1.0,4.0,0.7777777777777777,0.8888888888888888,57.0,78125.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,3.0,1.0,0.3333333333333333,128.0,4566456.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,2.0,1.0,0.4444444444444444,0.7777777777777777,228272.0,3932160.0,66550.0,0.2915381649961449,0.016924540201822918,"(0.25, 0.3]",0.27461362479432194
7.0,9.0,2.0,0.0,0.2222222222222222,0.4444444444444444,2312340.0,4554697.0,2084068.0,0.9012809534929984,0.4575645756457565,"(0.9, 0.95]",0.44371637784724194
7.0,9.0,2.0,5.0,0.1111111111111111,0.6666666666666666,3959426.0,697344.0,401408.0,0.10138035159641827,0.5756240822320118,"(0.1, 0.15]",-0.4742437306355935
7.0,9.0,3.0,0.0,0.6666666666666666,0.2222222222222222,216513.0,4750164.0,183708.0,0.8484848484848485,0.03867403314917127,"(0.8, 0.85]",0.8098108153356772
